id,title,sector_clean,country_clean,report_type_clean,assurance_clean,text_chars,pdf_pages,pdf_source,kw_wellby,kw_qaly,kw_hact,kw_unit_cost,kw_cabinet_office,kw_wtp,kw_replacement_cost,kw_wage_rate,kw_nhs_costs,kw_gov_statistics,kw_literature,kw_bespoke,kw_svuk_resources,kw_global_value_exchange,kw_four_people,kw_local_multiplier,kw_employment_proxy,kw_health_proxy,kw_education_proxy,kw_housing_proxy,n_methods_detected,primary_proxy_method,proxy_sources_named,n_proxies_estimated,monetization_approach,has_sensitivity_on_proxies,monetization_notes,extraction_status
221,Reports Database:Wales Council for Voluntary Action Impact report 2013-14,arts_culture,UK,Evaluative,0,15000,56,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report utilizes a combination of methods to estimate social value, including unit costs and potential market rates for services provided by voluntary organizations. However, specific sources for financial proxies are not detailed.",ok
222,Reports Database:Refugee Council Impact Report 2012-2013,housing,UK,Evaluative,0,6408,8,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of methods to estimate the social value created by various support services, but does not specify particular financial proxies or sources. It indicates some outcomes are monetized while others are not.",ok
223,Reports Database:Refugee Council Impact Report 2013-2014,health,UK,Evaluative,0,6687,12,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,unclear,[],,unclear,False,The report does not provide specific details on financial proxies or monetization methods used for the SROI analysis.,ok
224,Reports Database:CAB volunteering – how everyone benefits. The value of CAB volu,employment,Unknown,Evaluative,0,8005,12,fullpdf,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0,wellby,"[""Cabinet Office WELLBYs"", ""Department of Work and Pensions and Cabinet Office (2013), Wellbeing and Civil Society: Estimating the value of volunteering using subjective wellbeing data""]",5.0,partial,False,"The report uses WELLBY values to estimate the impact of volunteering on individual wellbeing, citing a value of £13,500 per year for improved wellbeing. It also references various studies and reports to support its findings on skill development and employability.",ok
225,Reports Database:Citizens Advice Bureau: our impact on consumer choices,employment,Unknown,Evaluative,0,4471,1,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of methods to estimate the financial impact of consumer advice services, including references to consumer detriment and savings from reduced energy bills. However, specific financial proxies or sources are not detailed.",ok
226,Reports Database:Citizens Advice Bureau: our impact on debt and finances,other,Unknown,Evaluative,0,0,1,fullpdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,no_text
227,Reports Database:The National Autistic Society Impact Report 2014,disability,UK,Evaluative,0,11912,40,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of subjective feedback from service users and additional data sources to measure outcomes, but does not specify distinct financial proxies or sources for monetization.",ok
228,Reports Database:National Energy Action Annual Impact Report 2013-2014,social_inclusion,UK,Evaluative,0,10993,32,fullpdf,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""NICE Public Health Advisory Committee"", ""HACT Social Value Bank"", ""Cabinet Office WELLBYs""]",5.0,partial,False,"The report utilizes a mixed approach for monetization, incorporating various proxies including those from NICE and HACT, while also referencing wellbeing values from the Cabinet Office. Some outcomes are monetized, but not all are fully captured.",ok
229,Reports Database:LEM Report 3: Measuring Museum Impacts,arts_culture,Australia,Evaluative,0,15000,47,fullpdf,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.0,mixed,"[""BOP"", ""ERS"", ""OECD""]",4.0,partial,False,"The report uses a mixed approach for monetization, employing financial proxies for various outcomes, including those derived from BOP and OECD methodologies. It emphasizes the need for systematic evaluations and robust methodologies to attribute monetary values to both hard and soft outcomes.",ok
230,Reports Database:Quick Reads Impact Evaluation Report 2012-13,education,UK,Evaluative,0,2547,25,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of methods to estimate the social value of improved literacy and its impact on communication skills and job prospects, but does not specify the exact financial proxies or sources used.",ok
231,Reports Database:Fields in Trust Impact Report 2013,elderly,UK,Evaluative,0,3751,17,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,replacement_cost,[],,partial,False,"The report uses replacement cost as a proxy by estimating the value of improvements made to outdoor recreational spaces, such as new playground equipment and sports facilities, but does not specify detailed sources or methods for these valuations.",ok
232,Reports Database:Quids in: The impact of financial skills training for social ho,housing,UK,Evaluative,0,15000,49,fullpdf,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1.0,mixed,"[""DWP"", ""Kempson and Whyley, 1999"", ""Atkinson, McKay, Kempson and Collard, 2006""]",,partial,False,"The report uses a mix of government statistics and literature to estimate the financial impacts of improved financial skills among social housing tenants. Specific monetary values are not detailed, indicating a partial monetization approach.",ok
233,"Reports Database:“We’ll meet again – don’t know where, don’t know when” Supporti",education,UK,Evaluative,0,5227,40,fullpdf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,mixed,[],,partial,False,"The report uses a combination of qualitative insights and quantitative measures to assess the impact of the Community Visitor pilot, but does not specify distinct financial proxies or sources for monetization.",ok
234,Reports Database:Caring dads safer children: interim evaluation report,health,Unknown,Evaluative,0,15000,48,fullpdf,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,mixed,"[""NSPCC Evaluation department"", ""Scott et al, 2006"", ""Rayns, 2010"", ""Alderson et al, 2013""]",,none,False,"The report evaluates the Caring Dads: Safer Children program using a mixed method design, focusing on qualitative and quantitative measures of change in behavior and wellbeing, but does not provide financial monetization of outcomes.",ok
235,Reports Database:Baby Steps: evidence from a relationships-based perinatal educa,education,Unknown,Evaluative,0,15000,20,fullpdf,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1.0,mixed,[],,partial,False,"The report uses a combination of psychometric measures and qualitative feedback from parents to assess the impact of the Baby Steps program, but does not specify distinct financial proxies or sources for monetization.",ok
236,Reports Database:Helping parents cope with babies’ crying: Evaluation of a pilot,disability,UK,Evaluative,0,6330,13,fullpdf,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.0,literature,"[""Infant Mental Health Journal"", ""Archives of disease in childhood"", ""British Medical Journal"", ""Lancet"", ""Pediatrics""]",5.0,partial,False,"The report utilizes values derived from various academic studies to estimate the economic impact of the intervention, focusing on the reduction of injuries and associated costs. Specific literature sources are cited to support the financial proxies used.",ok
237,Reports Database:Turn the Page: learning from a  manualised approach to treating,housing,UK,Evaluative,0,5715,68,fullpdf,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2.0,mixed,"[""NSPCC"", ""Department of Health"", ""Government Social Research Unit"", ""Economic and Social Research Council"", ""Hackett, S. (2004)"", ""Hackett, S. (2006)"", ""McCrory, E. (2011)""]",,partial,False,"The report uses a mixed approach to monetization, drawing on various literature sources and government reports to estimate the value of outcomes related to harmful sexual behavior interventions. Specific financial proxies are not detailed, indicating a partial monetization of outcomes.",ok
