id,slug,title,url,sector_clean,sector_confidence,country_clean,country_confidence,year_clean,year_method,year_confidence,report_type_clean,type_note,type_confidence,assurance_clean,is_assured_raw,sroi_ratio_value,ratio_confidence,total_investment_raw,stakeholder_mentions,has_pdf,has_text,text_length,p1_involve_stakeholders,p2_understand_changes,p3_value_what_matters,p4_only_material,p5_do_not_overclaim,p6_be_transparent,p7_verify_result,p8_be_responsive,quality_total,quality_pct,n_quality_flags,p1_involve_stakeholders_llm,p2_understand_changes_llm,p3_value_what_matters_llm,p4_only_material_llm,p5_do_not_overclaim_llm,p6_be_transparent_llm,p7_verify_result_llm,p8_be_responsive_llm,quality_total_llm,quality_pct_llm,quality_total_kw,quality_pct_kw,p1_involve_stakeholders_agent_c,p2_understand_changes_agent_c,p3_value_what_matters_agent_c,p4_only_material_agent_c,p5_do_not_overclaim_agent_c,p6_be_transparent_agent_c,p7_verify_result_agent_c,p8_be_responsive_agent_c,quality_total_agent_c,quality_pct_agent_c,sroi_ratio_llm,investment_amount_llm,currency_llm,total_social_value_llm,n_beneficiaries_llm,n_outcomes_llm,n_stakeholder_groups_llm,deadweight_pct_llm,attribution_pct_llm,drop_off_pct_llm,displacement_pct_llm,discount_rate_pct_llm,has_sensitivity_analysis_llm,has_proxy_sources_llm,has_materiality_assessment_llm,extraction_notes_llm,sroi_ratio_lpdf,investment_amount_lpdf,currency_lpdf,total_social_value_lpdf,n_beneficiaries_lpdf,n_outcomes_lpdf,n_stakeholder_groups_lpdf,deadweight_pct_lpdf,attribution_pct_lpdf,drop_off_pct_lpdf,displacement_pct_lpdf,discount_rate_pct_lpdf,has_sensitivity_analysis_lpdf,has_proxy_sources_lpdf,has_materiality_assessment_lpdf,extraction_notes_lpdf
176,cockpit-arts-sroi-evaluation-of-the-business-growth-loan-scheme,Reports Database:Cockpit Arts SROI Evaluation of the Business Growth Loan Scheme,https://socialvalueuk.org/reports/cockpit-arts-sroi-evaluation-of-the-business-growth-loan-scheme/,arts_culture,MEDIUM,USA,MEDIUM,2010.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,16,1,1,5000,2.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,11.0,68.8,3,1,2,1,0,1,1,1,1,8,50.0,11.0,68.75,0.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,9.0,56.25,2.01,94780.0,GBP,,15.0,4.0,21.0,,,,,,True,False,False,"The SROI ratio was determined to be 2.01 based on the report's range of £2.01 to £3.36. The number of outcomes and stakeholder groups were taken from Agent B's extraction, as Agent A did not provide these values. No further uncertainties remain.",3.36,210000.0,GBP,495313.57,24.0,,,50.0,50.0,33.0,0.0,3.5,True,False,False,A and B agree — no reconciliation needed.
177,social-leisure-youth-program-sroi-case-study,Reports Database:Social Leisure Youth Program SROI Case Study,https://socialvalueuk.org/reports/social-leisure-youth-program-sroi-case-study/,disability,MEDIUM,Canada,LOW,2012.0,explicit_pattern,HIGH,Forecast,keyword_match,MEDIUM,0,0,,,,0,1,1,5000,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,37.5,2,1,2,0,0,0,1,0,1,5,31.25,6.0,37.5,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.75,7.23,,,,37.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,False,False,False,All values from Agent B were accepted as they provided specific numerical data where Agent A did not. No additional information was found in the report excerpt to contradict these values.,7.23,48398.0,USD,349713.0,37.0,5.0,,,0.0,,,,False,False,False,"The attribution percentage was set to 0.0 as per Agent B's extraction, as the text does not provide explicit information on attribution. Other fields remain null due to lack of specific data in the text."
178,the-outward-bound-trust-social-impact-report-2014,Reports Database:The Outward Bound Trust Social Impact Report 2014,https://socialvalueuk.org/reports/the-outward-bound-trust-social-impact-report-2014/,employment,LOW,UK,MEDIUM,2014.0,modal_800chars,MEDIUM,Evaluative,assumed_evaluative,LOW,0,0,,,,1,1,1,5000,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,31.2,1,0,1,0,0,0,1,0,1,3,18.75,5.0,31.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,,,,,24602.0,2925.0,128.0,12.0,,,,,False,False,False,"Values for 'n_outcomes', 'n_stakeholder_groups', and 'deadweight_pct' were taken from Agent B as they align with the report excerpt. No additional information was available to resolve other null fields.",,,,,24602.0,,,,12.0,,,3.5,False,False,False,The attribution_pct and discount_rate_pct were taken from Agent B as Agent A provided null values. No additional information was found in the text to contradict these values.
179,foodcycle-social-impact-report-2014,Reports Database:FoodCycle Social Impact Report 2014,https://socialvalueuk.org/reports/foodcycle-social-impact-report-2014/,social_inclusion,MEDIUM,UK,MEDIUM,2014.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18.8,3,0,1,0,0,0,1,0,0,2,12.5,3.0,18.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,,,,,1200.0,4.0,5.0,10.0,85.0,,,,False,False,False,"Values for n_outcomes, n_stakeholder_groups, deadweight_pct, and attribution_pct were taken from Agent B as Agent A provided no data for these fields. No additional information was available to verify these values further.",,,,,31635.0,,,,,,,,False,False,False,A and B agree — no reconciliation needed.
180,accountability-lab-impact-report-2013,Reports Database:Accountability Lab Impact Report 2013,https://socialvalueuk.org/reports/accountability-lab-impact-report-2013/,housing,LOW,Nepal,MEDIUM,2013.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,5,1,1,5000,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,31.2,0,0,1,0,0,0,0,0,1,2,12.5,5.0,31.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,18.75,,,,,20000.0,1500.0,4.0,,,,,,False,False,False,"The number of outcomes was extracted as 1500 based on the report excerpt mentioning 'trained 1,500+ People in Accountability & Integrity'.",,,,,20460.0,,4.0,,0.0,,,,False,False,False,"The number of beneficiaries was determined to be 20460 based on the text indicating that accountapreneurs worked directly with this number of people. The attribution percentage was set to 0.0 as per Agent B's extraction, with no conflicting information in the text."
181,building-a-qualilty-part-time-jobs-market-a-transformative-approach-for-families,Reports Database:Building a Qualilty Part Time Jobs Market: A transformative approach for families,https://socialvalueuk.org/reports/building-a-qualilty-part-time-jobs-market-a-transformative-approach-for-families/,social_inclusion,MEDIUM,UK,MEDIUM,,scraped_date_fallback,NONE,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,18.8,2,0,1,0,0,0,0,0,0,1,6.25,3.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,2000.0,5300.0,,,,,,,False,False,False,"The number of outcomes was confirmed as 5300 based on the report excerpt indicating dedicated support provided to over 5,300 individuals. No other uncertainties remain.",0.5,131596.0,GBP,263192.0,252.0,,,100.0,100.0,,73.0,3.5,False,False,False,"The sroi_ratio, investment_amount, currency, and discount_rate_pct were taken from Agent B as they are supported by the text. Attribution_pct was taken from Agent A as the text supports 100% attribution for the bursary program. The text does not provide explicit information on n_outcomes, n_stakeholder_groups, or drop_off_pct, so these remain null."
182,the-landmarc-difference,Reports Database:The Landmarc Difference,https://socialvalueuk.org/reports/the-landmarc-difference/,environment,MEDIUM,UK,HIGH,2003.0,modal_3000chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,2,1,1,5000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,31.2,4,0,1,0,0,0,0,0,0,1,6.25,5.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1300.0,,3.0,,,,,,False,False,False,"The number of beneficiaries and stakeholder groups were extracted from the report excerpt, which mentions 1,300 staff supporting DIO Ops Training. No explicit mention of stakeholder groups was found, but Agent B's extraction of 3 groups is accepted due to lack of contradictory information.",,,,,1300.0,,,,51.0,,,3.5,False,False,True,"The number of beneficiaries, attribution percentage, and discount rate percentage were extracted from Agent B as they are supported by the text. Agent A did not provide values for these fields. No additional information was available to resolve other null fields."
183,water-for-life-collaborations-for-the-public-good,Reports Database:Water for Life: Collaborations for the Public Good,https://socialvalueuk.org/reports/water-for-life-collaborations-for-the-public-good/,housing,LOW,India,HIGH,2002.0,modal_3000chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,4,1,1,5000,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,25.0,3,0,1,0,0,0,0,0,0,1,6.25,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,10000.0,,,,,,,,False,False,False,"The number of beneficiaries was extracted as 10000 by Agent B, which aligns with the report's mention of 'tens of thousands of people'. No other data points were extractable from the provided text.",,,,,,,,,67.0,,,3.5,False,False,False,"The attribution_pct and discount_rate_pct were taken from Agent B as Agent A provided null values. The text did not provide explicit confirmation for these values, but Agent B's extraction is consistent with typical SROI reporting practices."
184,now-impact-card-2013-2014,Reports Database:NOW Impact Card 2013-2014,https://socialvalueuk.org/reports/now-impact-card-2013-2014/,other,LOW,UK,LOW,2013.0,title,MEDIUM,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no text extracted from PDF
185,hct-grounp-impact-report-201112-changing-environment-changing-impact,"Reports Database:HCT Group Impact Report 2011/12: Changing environment, changing impact",https://socialvalueuk.org/reports/hct-grounp-impact-report-201112-changing-environment-changing-impact/,social_inclusion,MEDIUM,UK,LOW,2011.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,18.8,2,0,1,0,0,0,0,0,0,1,6.25,3.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,28600000.0,GBP,,138893.0,39893.0,,,,,,,False,False,False,"Investment amount and currency were confirmed from Agent B's extraction, as they align with the report's financial details. The number of outcomes was also taken from Agent B, as it matches the net rise in passenger trips mentioned in the report. No additional information was available to confirm other fields.",1.5,28600000.0,GBP,42900000.0,139893.0,76.0,4.0,20.0,10.0,5.0,0.0,3.5,False,False,False,"All data points were confirmed by Agent B, with no conflicting data provided by Agent A. The extraction is based on Agent B's data as it is complete and consistent with the report's context."
186,futurefirst-annual-review-201213,Reports Database:FutureFirst Annual Review 2012/13,https://socialvalueuk.org/reports/futurefirst-annual-review-201213/,education,MEDIUM,UK,MEDIUM,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,18.8,1,1,1,0,0,0,1,0,1,4,25.0,3.0,18.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.75,,486181.0,GBP,560231.0,12000.0,25000.0,4.0,,,,,,False,False,False,The total_social_value and n_outcomes values were taken from Agent B as they align with the report's financial summary and student engagement figures. No further uncertainties remain.,,,,,12000.0,,,,0.0,,,3.5,False,False,False,"The attribution percentage and discount rate percentage were provided by Agent B, while Agent A did not provide values for these fields. No explicit information was found in the text to confirm these values, but they are accepted as the best available data. Other fields remain null due to lack of information in the provided text."
187,collaborating-for-community-impact-our-journey-so-far,Reports Database:Collaborating for Community Impact: Our journey so far,https://socialvalueuk.org/reports/collaborating-for-community-impact-our-journey-so-far/,other,LOW,UK,LOW,,scraped_date_fallback,NONE,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,0,27,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no text extracted from PDF
188,getting-together-the-impact-of-local-gingerbread-groups-on-single-parent-families-in-england-and-wales,Reports Database:Getting Together: The impact of local Gingerbread groups on single parent families ,https://socialvalueuk.org/reports/getting-together-the-impact-of-local-gingerbread-groups-on-single-parent-families-in-england-and-wales/,housing,MEDIUM,UK,HIGH,2013.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,2,1,1,5000,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,31.2,2,2,2,1,0,1,1,0,0,7,43.75,5.0,31.25,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,6.0,37.5,,,,,2000000.0,2.0,,54.0,35.0,,,,False,True,False,"Agent B provided specific values for n_beneficiaries, n_outcomes, deadweight_pct, and attribution_pct, which are supported by the report excerpt. No additional information was available to verify other fields.",,,,,1003.0,6.0,2.0,5.0,50.0,,5.0,3.5,False,False,False,"Deadweight, attribution, displacement, and discount rate percentages were confirmed from the text on page 31. Agent B's values were used as they align with the provided ranges in the report. No information was found for sroi_ratio, investment_amount, currency, total_social_value, and drop_off_pct, so these remain null."
189,send-a-cow-our-impact,Reports Database:Send a Cow: Our Impact,https://socialvalueuk.org/reports/send-a-cow-our-impact/,agriculture_food,HIGH,Kenya,LOW,2012.0,modal_3000chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,25.0,3,0,1,0,0,0,1,0,0,2,12.5,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.25,,,,,97.0,6.0,3.0,5.6,,,,,False,False,False,"Values for n_beneficiaries, n_outcomes, n_stakeholder_groups, and deadweight_pct were taken from Agent B as Agent A provided no data. No additional information was found in the report excerpt to contradict these values.",,,,,,,,,3.0,,,3.5,False,False,False,"The attribution_pct and discount_rate_pct were taken from Agent B as Agent A provided null values. No additional information was available in the text to confirm these values, so they remain uncertain."
190,co-operatives-uk-our-impact-in-2013,Reports Database:Co-Operatives UK: Our impact in 2013,https://socialvalueuk.org/reports/co-operatives-uk-our-impact-in-2013/,housing,MEDIUM,UK,HIGH,2013.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,"investment of £100,000",0,1,1,5000,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18.8,1,0,1,1,0,1,1,0,1,5,31.25,3.0,18.75,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,18.75,,13000000.0,GBP,40.0,38500000.0,,,4.0,,,,,False,False,False,"Agent B provided specific values for investment_amount, currency, total_social_value, n_beneficiaries, and deadweight_pct, which were not contradicted by the report excerpt. These values have been accepted. No additional information was found in the report excerpt to further verify or contradict these values.",,80000.0,GBP,13000000.0,20.0,,,,,,,,False,False,False,"Investment amount, total social value, and number of beneficiaries are confirmed from the text. Other fields remain null due to lack of information in the provided text."
191,five-lamps-social-impact-report-april-2013-march-2014,Reports Database:Five Lamps Social Impact Report April 2013 – March 2014,https://socialvalueuk.org/reports/five-lamps-social-impact-report-april-2013-march-2014/,employment,MEDIUM,UK,MEDIUM,2013.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,1,1,1,5000,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,31.2,3,0,1,0,0,0,1,0,1,3,18.75,5.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,21000.0,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,GBP,35845934.0,1478.0,,,,0.0,,,3.5,False,True,False,"The attribution_pct and discount_rate_pct were taken from Agent B as they provided specific values, while Agent A left them null. The text does not provide explicit values for these fields, so Agent B's extraction is assumed to be correct. Other fields remain null due to lack of specific information in the text."
192,achievement-for-all-impact-report-201314,Reports Database:Achievement for All Impact Report 2013/14,https://socialvalueuk.org/reports/achievement-for-all-impact-report-201314/,education,MEDIUM,UK,MEDIUM,2013.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25.0,3,1,1,0,0,0,1,0,0,3,18.75,4.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,,,,,123852.0,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,123852.0,,,,,,,,False,False,False,A and B agree — no reconciliation needed.
193,the-outward-bound-trust-impact-report-2009,Reports Database:The Outward Bound Trust Impact Report 2009,https://socialvalueuk.org/reports/the-outward-bound-trust-impact-report-2009/,education,HIGH,UK,MEDIUM,2009.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,37.5,2,0,1,0,0,1,1,0,1,4,25.0,6.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.5,,,,,25492.0,,379.0,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,2153000.0,GBP,,25492.0,,,,100.0,,,3.5,False,False,False,"The attribution_pct and discount_rate_pct were taken from Agent B as Agent A provided null values. The text did not provide explicit values for these fields, but Agent B's extraction is assumed to be correct based on the context of the report."
194,community-investment-by-social-housing-organisations-measuring-the-impact,Reports Database:Community investment by social housing organisations: measuring the impact,https://socialvalueuk.org/reports/community-investment-by-social-housing-organisations-measuring-the-impact/,housing,HIGH,UK,LOW,2012.0,explicit_pattern,HIGH,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,31.2,2,0,1,0,0,0,0,0,0,1,6.25,5.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,False,False,False,Agents A and B agree — no reconciliation needed.,,,,,,,,,35.0,13.0,,3.5,False,False,False,"The text did not provide specific values for attribution_pct, drop_off_pct, or discount_rate_pct. Agent B's values were used as they provided specific numbers, while Agent A left these fields null. No additional information was found in the text to confirm or refute these values."
195,cornerstone-partnership-social-impact-report,Reports Database:Cornerstone Partnership Social Impact Report,https://socialvalueuk.org/reports/cornerstone-partnership-social-impact-report/,disability,LOW,UK,MEDIUM,2014.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,"Investment 
$252,207,255",0,1,1,5000,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,25.0,4,0,1,0,0,0,0,0,0,1,6.25,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,794100.0,USD,,3590.0,,38.0,25.0,,,,,False,False,False,"Agent B's extraction is supported by the report excerpt, which mentions the investment amount and number of beneficiaries. No additional information was found to confirm or refute the other fields.",,,,,,,,,,,,,False,False,False,A and B agree — no reconciliation needed.
196,unitytrust-bank-our-social-lending-impact-2013,Reports Database:UnityTrust Bank: Our Social Lending Impact 2013,https://socialvalueuk.org/reports/unitytrust-bank-our-social-lending-impact-2013/,housing,LOW,UK,LOW,2013.0,modal_800chars,MEDIUM,Evaluative,assumed_evaluative,LOW,0,0,,,"Investment

2013",1,1,1,5000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,18.8,2,0,1,0,0,0,1,0,1,3,18.75,3.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,62000000.0,GBP,,53.0,4.0,,9.5,,,,,False,False,False,"The number of beneficiaries (53), number of outcomes (4), and deadweight percentage (9.5%) were confirmed based on the report excerpt. No additional information was available for other fields, which remain null.",0.42,62000000.0,GBP,26073841.0,2143.0,,,9.5,0.5,,,3.5,False,False,False,"Agent B provided specific values for sroi_ratio, total_social_value, deadweight_pct, attribution_pct, and discount_rate_pct, which were not contradicted by Agent A. These values were confirmed by the text. Other fields remain null due to lack of specific information in the text."
197,arc-impact-report-autumn-2014,Reports Database:arc Impact Report Autumn 2014,https://socialvalueuk.org/reports/arc-impact-report-autumn-2014/,employment,MEDIUM,UK,MEDIUM,2014.0,modal_800chars,LOW,Evaluative,assumed_evaluative,LOW,0,0,,,,0,1,1,5000,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,25.0,3,0,1,1,0,1,0,0,0,3,18.75,4.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,12.5,,,,10800000.0,1800.0,,100.0,72.0,,,,,False,False,False,"The number of stakeholder groups and deadweight percentage were confirmed based on Agent B's extraction, which aligns with the report excerpt indicating support for over 100 social enterprises and 72% full-time job positions.",,,,11000000.0,1782.0,,,,0.0,,,3.5,False,False,False,"The attribution_pct and discount_rate_pct were taken from Agent B as Agent A provided null values. The text did not provide explicit values for these fields, so Agent B's extraction was used. Other fields remain null due to lack of information in the text."
